en,ja
Return to the Sea,海に還ること
"Director, Take Your Position",監督、スタンバイ！
Narrow Space,ぎゅうぎゅうの空間
Wish Bottle Adrift: The Moment of Reunion,夢追うボトル物語・再会の時
Your Heartbeat and Mine,君と僕の拍動
A Tapestry of Tales,数多の物語の中
Master of Refreshments,ドリンクマスター
Sharp-Eyed Bangboo Detective!,冴えるボンプ探偵
Detectiboo,「名蛋偵」
"Rise of the ""Literary Movement""",「文芸派」、台頭の時
The Phantom Thief’s Confession,怪盗の本心
Veronica,ヴェロニカ
Reflections of the Past,我が過去をその目に
Wish Bottle From the Sea Wizard,「海の魔法使い」からの夢追うボトル
Anonymous Wish Bottle,署名のない夢追うボトル
Wish Bottle From the Night Emissary,「夜魔の語り部」からの夢追うボトル
Flora of the Blooming Valley (I),花の谷のフローラ（上）
Dormant Tide,眠花暗流
Peace Bringer,驚堂木
Porcelume Daggers and Bootblades,輝磁手刀、輝磁足刃
Uro Tsuki,虚突
Mixer and Shaker,「シェイク」と「ステア」
Phlegethon,「プレゲトーン」
Lunalux Garrote,輝夜の糸·弦
Gemina,ジェミナ
Flight of Ceremony,鳥たちの巡礼
Hemiola,ヘミオラ
Final Notice,最後の通告
"""Spark""",「K.O.」
Flora of the Blooming Valley II,花の谷のフローラ（中）
Self-Defense,「セイトウボウエイ」
Goldword,「チンモクハキン」
Withdraw,「リンキオウヘン」
Gaming Pro,「ゲームタツジン」
Agent Focus: Orphie & Magus,エージェント・クローズアップ：オルペウス＆「鬼火」
Dynamic Wallpaper: Orphie & Magus,ライブ壁紙 オルペウス＆「鬼火」
Orphie & Magus' Namecard,オルペウス＆「鬼火」の名刺
Peach-Flavored Flash Suppressor,「ピーチ風味のサプレッサー」
[Affinity] Three Musketeers,[適合]三銃士
Model: Cordis Germina,模型：駆動する種
Model: Bellicose Blaze,模型：憤怒の銃騒
"Problem Soldier, Reporting for Duty!",問題兵士、ただいま到着！
Job-Hunting Bangboo,就活中のボンプ
The Special Training Continues!,特別訓練、続行！
[Ellen] Blade of Frost: Advanced,[エレン]フロストバイト・進境
Yixuan Tactical Prism Program,儀玄の戦術プリズム構想
Hoshimi Miyabi Tactical Prism Program,星見雅の戦術プリズム構想
Billy Tactical Prism Program,ビリーの戦術プリズム構想
Ellen Tactical Prism Program,エレンの戦術プリズム構想
Tsukishiro Yanagi Tactical Prism Program,月城柳の戦術プリズム構想
Astra Yao Tactical Prism Program,アストラの戦術プリズム構想
Evelyn Tactical Prism Program,イヴリンの戦術プリズム構想
Jane Tactical Prism Program,ジェーンの戦術プリズム構想
Corin Tactical Prism Program,カリンの戦術プリズム構想
Ju Fufu Tactical Prism Program,橘福福の戦術プリズム構想
Alice Tactical Prism Program,アリスの戦術プリズム構想
Yuzuha Tactical Prism Program,柚葉の戦術プリズム構想
[Alice] Duelist's Etiquette,「アリス」決闘のマナー
[Alice] Swiftblade Spin,「アリス」ブレードロンド
[Alice] Aurora Ensemble,「アリス」霜芒重奏
[Yuzuha] Shaman's Charm,「柚葉」霊巫のお守り
[Yuzuha] Secret Technique: Umbrella Smash!,「柚葉」秘技・アンブレラアタック！
[Yuzuha] Tanukis Abound,「柚葉」狸イリュージョン
"Special Training, The Final Review!",特別訓練、最終審査！
Why's the Captain Mad Again?,隊長がまたお怒りであります…
Flora of the Blooming Valley III,花の谷のフローラ（下）
"""Sea Wizard""",「海の魔法使い」
Sunlit Blossom,映日の花
Tides of Jade,潮汐の玉佩
Emerald Flame Lock,蛇行する緑の炎
Sunken Waves,空を打つ波
Mo Ping,黙憑
Old Mo,黙じいさん
Surprises Are on the Way,プレゼントお届け中
Rowen,ローウェン
Fruitie Boolock,フルーティー
Dreamlit Hearth,炉で歌い上げられる夢
Banyue,盤岳
Dialyn,ダイアリン
Grill O'Wisp,燔火の朧夜
White Heart Silhouette,ホワイトハーツの面影
Iris of the Shore,イチハツは水辺に咲いて
Krampus Compliance Authority,「クランプスの黒枝」
Rhythm Raver,ミュージックパーティー
Fried Chicken,フライドチキン
Sebbie,セセ
Wandering Night Lantern,きらびやかな夜の燈火
Alone in a Shared Dream,独り旅で同じ夢を
Kraken's Cradle,セイレーンクレードル
Tales of the Dreamless,夢なき者の奇譚
When Dreams Remain Unfinished,未だ消えぬ夢の中で
Memories of Dreams Bygone,いまでも夢を覚えていますか
SNAP! Shining Strike,パシャリ！輝く大進撃！
Chronicle of Counseling,お悩み解決奇譚録
Timesworn Hills Explorer's Guide,昔日の丘探索マニュアル
141 Eco Art Exhibition,「141」エコ・アート展
Threshold Simulation: Branching Echoes,臨界推演：岐路の反響
Fragrant Memories,香しい思い出
While You Were Away,あなたがいない時間
"Ways to Become ""Yourself""",「自分」になる方法
Hans,ハンス
Friday,フライデー
Huangqi,黄斉
Yuxin,雨欣
Jingxuan,静兼
Lisse,リーズ
Frozen,フローズン
The Best Gift,最高のプレゼント
Strange Yet Familiar,見慣れないもの、慣れ親しんだもの
If Doomsday Comes,もしも終末が訪れたら
Zimo,子墨
Jiawei,嘉偉
Slowpoke,ノロ
Initial Treasure Hunt,「お宝探し」の始まり
Missing Mysterious Treasure (I),失われた「秘宝」・その一
Missing Mysterious Treasure (II),失われた「秘宝」・その二
Crimson Miasma Spike,真紅の晶刺
Higher Dimensional Data: Corrupted Dreamsteel,高次元データ：夢蝕む残鉄
"""Peerless Player"" Customized Controller",「ゼロサーゲーマー」特注コントローラー
"""Peerless Player"" Exclusive Controller",「ゼロサーゲーマー」専属コントローラー
Missing Mysterious Treasure (III),失われた「秘宝」・その三
Missing Mysterious Treasure (IV),失われた「秘宝」・その四
Missing Mysterious Treasure (V),失われた「秘宝」・その五
The Taste of Coffee,コーヒーの味わい
Special Training,特別訓練
Nighttime Horror Fantasy,こわい夜の想像
Social Rendezvous Training Rules,デートの戦術プラン
Farewell and Reunion,お別れと再会
Devil Chili Soda,ジョロキアソーダ
"One Maintenance Oil Special, Please",特製機械用オイルを1杯
Missing Mysterious Treasure (VI),失われた「秘宝」・その六
Missing Mysterious Treasure (VII),失われた「秘宝」・その七
A-Hui,輝
A-Nan,アナン
A-Ting,テイ
Ahn,アンプ
Ada,タツ
Aitana,アイタナ
Alexis,アレクシス
Andy,アンディ
Angelica,アンジェリカ
Asaboo,ハルマサボンプ
Bart,バート
Becks,ベックス
Matt,マット
Buchannon,ブキャナン
Dante,ダンテ
Heric,ハイレック
Hoch,ホーク
Dimitri,ディミトリ
Darla,ダーラ
Master Tiger,「虎大侠」
Zandra,ザンドラ
Mei,小梅
Belf,ベルフ
Drew,ドル
Dax,ダーク
Jiaxiang,家祥
Erin,エリーン
Betty Brenda,ベティ・ブレンダ
Missing Mysterious Treasure (VIII),失われた「秘宝」・その八
Zora,ゾラ
Milena,ミレーナ
Leblanc,ルブラン
Miss Lian,蓮姐さん
Mark,マーク
Victor,ビクター
Celine,セリン
Kind Bear,「親切なクマ」
Derman,ダーマン
Azhu,ジュウ
Deline,デリーン
Deliveryboo,出前ボンプ
Jing,ジン
Kaishu,カイのおじさん
Karoni,カローニ
Smart,チーチー
Missing Mysterious Treasure (IX),失われた「秘宝」・その九
The Final Treasure Hunt,「お宝探し」の終わり
Smart,チーチー
Kun,金之助
Wade,ウェイド
Masheng,馬生
A-Bin,悟志
Rye,頼君
Xianglu,向律
Stretching Kitten,伸びをしている子猫
Xiaolin,琳
Ricky,リッチー
Uncle Hong,ホンおじさん
Karl,カルン
Mr. Li,リーおじさん
Old Cheng,成じぃ
Wenwen,文文
I Was Here First,私が、先だったら…
Adrift Half a Year,「さすらうこと半年」
"""I want a golden battery""",「金の電池欲しい！」
Mediculous,抜かりがナイ
Nala,ナラン
Kana,佳奈
Ryosuke,涼介
Tsubaki,椿
"""Mighty"" Stone Lion",「威風堂々」とした石獅子
Kui,葵
Locker,ロッカー
Signal Search Thank-You Gift,変調還元
Silver Blade Unleashed,シルバーブレード解放
Leisurely Summer,穏やかな夏日和
Azure Spiral,翠星のマキガイ
Rippling Cerulean,さざ波の舞踏会
Seapearl Waves,真珠を運ぶさざ波
The Inverted Night Lantern,逆さまの夜守燈
Upon a Pillow of Clouds,風を枕に雲を布団に
Sweet Dreams in the Breeze,雲に浮かんで良き夢を
Riddler,謎かけ人
[Post] Epic Showdown - Miss It and Regret It Forever!,【雑談】歴史的対決！見逃したら一生後悔するよ！
[Info] Did Waifei Peninsula mess up AGAIN!?,【情報】衛非地区でまーた何かあったってマ？？
"[Record] Monsters in the City! Lucky for Me, Some Soldiers Showed up and Saved My Skin",【記録】街に怪物が出た…！でも軍の人が現れた
[HELP] I Saw My Deceased Family Member in the Miasma...,【助け求ム】ミアズマから亡くなった家族が出てきた…
"[Post] Cute Bangboo, Online Treasure Detection!",【雑談】かわいいボンプちゃん、お宝探し中～！
Business Competition,ビジネス戦争
[Hollow] Timesworn Hills,[ホロウ]昔日の丘
Loyal Wild Soul,荒魂に秘する赤心
Fluttering Violet,ひらり舞うすみれ色
Golden Wings Breeze,風を聴く金色の羽
Cloud-Devouring Polaris,こがねいろの小魚
Mountain Crane Seal,山河翔ける鶴
Gilded Twin Carps,併泳の鯉
Wandering Hunter,ワンダリングハンター
[Rupture] Armor-Piercing Bullet,[命破]徹甲弾
Wandering Hunter,ワンダリングハンター
A-Yuet,ツキ
A-Cing,アオ
[Rupture],[命破]
Chestnut,トゲナシ
Agent Focus: Lucia,クローズアップ・リュシア
Agent Focus: Manato,クローズアップ・真斗
Dynamic Wallpaper: Lucia,ライブ壁紙 リュシア
Dynamic Wallpaper: Manato,ライブ壁紙 真斗
Lucia's Namecard,リュシアの名刺
The Story Continues,「物語はまだまだ続く」
Komano Manato's Namecard,狛野真斗の名刺
Drowned Ideal,夢縋り
The First Safehouse,「最初の隠れ家」
[Affinity] Moonlit Adventure,[適合]月夜の大冒険
[Affinity] Tempered Blade,[適合]百錬の大剣
Model: Dreamlit Hearth,模型：炉で歌い上げられる夢
Model: Grill O'Wisp,模型：燔火の朧夜
Basic Attack: Orbital Combo,通常攻撃：星軌ラッシュ
Dodge: Fading Silhouette,回避：ティルトシャドウ
Dash Attack: Refraction,ダッシュ攻撃：ミラージュ
Dodge Counter: Stardust Echo,回避反撃：スターダストエコー
Quick Assist: Crushing Mist,クイック支援：ミスティストライク
Defensive Assist: Voice of Illusory Dreams,パリィ支援：ドリームコール
Assist Follow-Up: Harmony of Painted Dreams,支援突撃：ドリームハーモニー
Special Attack: Symphony of the Reaper - Storm,特殊スキル：死神協奏曲・嵐
EX Special Attack: Symphony of the Reaper - Daybreak,強化特殊スキル：死神協奏曲・暁
Chain Attack: Stage of Brilliance,連携スキル：ビビッド・シアター
"Ultimate: Charge, Great Armor!",終結スキル：突撃、デカ腕マン！
Core Passive: Lost Nocturne,コアパッシブ：迷える夜の歌
Additional Ability: Ballad of the Long Night,追加能力：長夜の詩篇
Basic Attack: Blazing Wind Slash,通常攻撃：焔風斬り
Cang Huang,蒼黄
Basic Attack: Blazing Wind - Misty Slash,通常攻撃：焔風・朧斬り
Dodge: Radiant Blade,回避：耀刃
Dash Attack: Radiant Blade - Zanshin,ダッシュ攻撃：耀刃・残心
Dodge Counter: Radiant Blade - Battle Sweep,回避反撃：耀刃・撹乱
Special Attack: Return to Ashes,特殊スキル：帰燼
EX Special Attack: Return to Ashes - Fall,強化特殊スキル：帰燼・天墜
Chain Attack: Blazing Eruption,連携スキル：熾烈な爆炎
Ultimate: Musou Aratama,終結スキル：無想荒魂
Quick Assist: Lone Shadow - Regroup,クイック支援：孤影・帰陣
Defensive Assist: Lone Shadow - Mountain Stand,パリィ支援：孤影・不動
Assist Follow-Up: Lone Shadow - Breaking Fang,支援突撃：孤影・断牙
Special Attack: Return to Ashes - Sacrifice,特殊スキル・帰燼・捨身
Additional Ability: Rekindled Heart,追加能力：蘇る心
Core Passive: Mighty Molten Edge,コアパッシブ：焔刃の勢
Basic Attack: Crushing Strike,通常攻撃：迷いを砕く重撃
Basic Attack: Frostbite Embrace,通常攻撃：霜寒の抱擁
Frost's Crushing Weight,霜結の束縛
Dodge: Dreamshift,回避：夢遊歩
Dash Attack: Frostbloom Impact,ダッシュ攻撃：霜花疾駆
Dodge Counter: Icehaul Reverb,回避反撃：氷の残響
Quick Assist: Frostshock Reinforcement,クイック支援：降霜の援護
Defensive Assist: Flashquake Rejection,パリィ支援：閃震の守り
Assist Follow-Up: Glacial Onslaught,支援突撃：氷襲の痛撃
Special Attack: Cease Thoughts,特殊スキル：断想
EX Special Attack: Frost Coil,強化特殊スキル：氷霜
"Special Attack: Surging Cold, Crushing Pursuit",特殊スキル：寒風・追砕
EX Special Attack: Glacial Crush,強化特殊スキル：極寒・重砕
Chain Attack: Frostbound Oath,連携スキル：寒霜の誓約
Ultimate: Final Act - Crossing the River of Regret,終結スキル：終幕・儚き夢を渡って
Core Passive: Dreamscape Collection,コアパッシブ：夢掬いの空想
Additional Ability: Narrative Completion,追加能力：完全なる物語
Kieran,キーラン
Viggo Moss,ヴィーゴ・モス
"Departing Bird, Returning Clouds",飛び立つ鳥と帰る雲
Sweet Summer Days,甘い夏
Night Emissary Comes Knocking,夜魔の語り部がやってくる
Super Company Affiliated School Chef!,超企業アカデミー級の料理人！
Walking With Dreams,夢と共に歩む
"Like a Shadow, Fading Into the Night",闇に溶ける影のよう
A Moment Together!,集まるひととき！
A Puzzle of the Truth of the Resort,リゾートの真相パズル
The Contract-Binding Proxy,プロキシ、契約を結ぶ
"Blue Horn, Three Turns!",3ターンで終了します！
Timing Hero,タイミングマン
"Ethereals, I Gotcha!",エーテリアス、ゲットだよ！
Dream Simulation Master,夢境マスター
End of Unfinished Dreams,消えぬ夢が尽きる頃に
I'm Porter Boyd,オレの名前は、富東 多良喜だ！
If I Had Long Ears,私に長い耳があれば
Lydia,リディア
Zane,ゼーン
No Dangerous Stunts Allowed,危険パフォーマンス禁止
Guest Traffic Public Security Officer,臨時交通治安官
No Supernatural Nonsense!,幽霊騒ぎはお断り！
The Final Hide and Seek,最後のかくれんぼ
Branching Paths of the Garden,枝分かれの庭園
